,njets,npv,pt_1,eta_1,phi_1,m_1,iso_1,q_1,mt_1,pt_2,eta_2,phi_2,m_2,iso_2,q_2,mt_2,dm_2,jpt_1,jeta_1,jphi_1,jm_1,jbtag_1,jpt_2,jeta_2,jphi_2,jm_2,jbtag_2,pt_met,phi_met,m_vis,pt_vis,mjj,ptjj,jdeta,gen_match,run,weight,sample_name
0,2,28,47.975967,-0.16238397,-2.9866028,0.10565837,0.020848533,1,82.56849092275007,64.30206,0.37671903,-0.97574985,0.13957,0.053487603,-1,72.00836223875352,0,59.46509,0.83417755,1.332055,10.436833,0.014036992,57.327015,0.38215658,-0.9527574,8.817656,0.2550785,37.88454,0.65935373,98.573845,61.710014,111.18946,48.555218,0.45202097,True,1,0.47121727,GluGluToHToTauTauSkim
1,7,32,27.025103,0.6318401,0.59469503,0.10565837,0.11560027,1,35.76267150450308,57.875004,0.7051533,-2.1659026,1.1510648,0.1370868,-1,32.57356510690402,10,62.790127,0.7323507,-2.1416736,10.35041,0.7629174,53.188477,-2.722788,0.45976084,18.328882,-1.0,14.1326475,2.9055378,77.7327,34.293156,335.60056,32.297974,3.4551387,True,1,0.47121727,GluGluToHToTauTauSkim
2,5,32,32.8458,-0.6758256,0.87505114,0.10565837,0.04906229,-1,80.76724756156473,37.00722,0.32643065,-1.8773024,0.13957,0.13710356,1,1.119534203628413,0,49.44751,0.33418554,-1.9168627,6.482176,0.27844864,34.663204,0.8012871,1.5980086,9.339879,0.11439176,51.32873,-1.9029912,77.50522,14.112607,85.23614,21.322296,-0.46710157,True,1,0.47121727,GluGluToHToTauTauSkim
3,0,21,32.728878,0.71521086,0.7574354,0.10565837,0.06256081,-1,78.28466853033768,30.934376,-0.87148535,-2.3786654,0.13957,0.050770607,1,7.7554438576293245,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,47.272797,-2.5818205,84.73774,1.8029902,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
4,1,24,24.502415,-0.2061529,1.7467619,0.10565837,0.057096016,1,3.587027377337338,51.0176,-0.36270565,-1.7338597,0.8061046,0.028811801,-1,93.80775436700328,1,55.610813,-0.32379332,-1.7391416,7.155435,0.15069063,-999.0,-999.0,-999.0,-999.0,-999.0,43.693913,1.6370791,69.925606,29.07518,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
5,0,14,68.776184,-1.2430398,2.3594978,0.10565837,0.0,-1,81.19753663610844,29.560806,-1.3601083,-1.6679479,0.7944691,0.043627024,1,19.850692300562297,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.056595,-0.90520245,81.66027,55.06028,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
6,0,18,22.091629,-0.2712037,-2.6744773,0.10565837,0.079316825,-1,18.08702103198592,20.038668,-1.4273989,0.41957548,0.7106484,0.06890738,1,42.45350194352581,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.768215,2.8311985,49.307777,2.2836266,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
7,1,19,38.65048,-0.699069,0.36770523,0.10565837,0.019641161,-1,12.157887380498778,69.29308,-1.3018371,3.0990982,0.13957,0.0,1,59.34815054996854,0,79.18236,-1.2873538,3.099892,6.800214,0.12858288,-999.0,-999.0,-999.0,-999.0,-999.0,12.773766,-0.18652995,106.16705,37.193165,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
8,0,6,18.893661,-0.08030473,-0.52284163,0.10565837,0.0,1,1.9270016748790124,27.274275,1.6257265,2.917753,0.78031546,0.06588415,-1,43.08287708289793,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.171309,-0.41580573,62.587048,10.768583,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
9,1,17,27.221422,-1.0471984,0.15185624,0.10565837,0.0,1,3.499013366405305,52.557472,-0.51779985,-2.927865,1.1197419,0.045322567,-1,81.48257128634738,10,46.73927,-0.5206847,-2.922243,5.8787556,0.13769399,-999.0,-999.0,-999.0,-999.0,-999.0,31.841139,0.032936838,78.29366,25.443869,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
10,0,9,40.2148,0.041565552,-0.7619797,0.10565837,0.0,1,34.04542220916176,35.19262,0.50375515,2.2205443,1.0556858,0.07267475,-1,35.473884100971226,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.96412,-2.295821,77.04112,7.8075,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
11,1,14,30.133831,1.6518502,-0.0058962996,0.10565837,0.049589247,-1,5.149773854632996,42.131996,1.5796434,3.0823808,0.13957,0.057532668,1,47.64890546904723,0,41.27425,1.5717895,3.0747185,4.9938054,0.3419677,-999.0,-999.0,-999.0,-999.0,-999.0,13.609963,-0.26087844,71.28442,12.147593,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
12,2,20,29.348766,0.29055247,-2.9619956,0.10565837,0.009687572,1,38.63715588195925,36.525227,-1.9075397,0.9561584,0.8263555,0.04462212,-1,55.97412970482141,1,37.032513,-2.0009186,0.9642295,8.014207,0.22586514,32.473442,3.3600395,-1.9413958,9.9568405,-10.0,25.280722,-1.3851923,106.32662,25.809109,508.73865,9.350668,-5.360958,True,1,0.47121727,GluGluToHToTauTauSkim
13,2,18,31.162006,-0.8659046,-0.17784886,0.10565837,0.110299505,-1,24.159663336004048,33.45524,-2.1156833,2.1101985,1.2708882,0.03481283,1,49.694914034565095,10,38.936867,1.3483325,-2.2863767,7.104111,0.07796969,37.125954,-2.142989,2.125698,7.4653955,0.39813405,37.208374,0.54745394,72.866005,26.828684,220.43446,45.157047,3.4913216,True,1,0.47121727,GluGluToHToTauTauSkim
14,1,17,19.213423,-0.9776268,-0.16391039,0.10565837,0.08845896,1,4.629739184146903,31.48816,-1.2246044,-3.1248171,0.13957,0.0,-1,42.98223835961011,0,34.49842,-1.2166345,-3.093161,2.1033719,0.2569884,-999.0,-999.0,-999.0,-999.0,-999.0,15.4375105,-0.43354887,49.37041,13.052471,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
15,0,12,29.99058,-0.05214821,-2.3981032,0.10565837,0.11909591,-1,0.0847688512418556,20.670382,0.8387237,1.0701817,0.51279235,0.0,1,45.849614563916056,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.102789,-2.3950756,54.22237,12.3467455,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
16,1,29,37.11496,-0.23399195,0.1211947,0.10565837,0.09534998,1,11.26301193952525,49.609215,0.22678633,2.5831344,1.0155478,0.08708384,-1,48.1478191305168,10,52.24354,0.2439857,2.5815015,9.36662,0.09618747,-999.0,-999.0,-999.0,-999.0,-999.0,11.734324,-0.42527798,83.34516,31.2152,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
17,1,26,51.005962,0.087761536,1.7983594,0.10565837,0.041243043,-1,65.4786030444477,46.372917,1.0886629,-1.2470517,0.5956953,0.08476681,1,23.69488610364889,1,47.61355,1.0776705,-1.2515374,7.0844827,0.1336192,-999.0,-999.0,-999.0,-999.0,-999.0,23.328371,-1.9840279,109.60859,6.582502,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
18,1,16,19.746153,0.035628937,-0.74891245,0.10565837,0.027851053,-1,1.7517877414006129,36.97925,1.2005874,2.157916,1.0738864,0.11761186,1,46.0226759149148,1,38.457848,1.1765331,2.1026096,5.936314,0.17079341,-999.0,-999.0,-999.0,-999.0,-999.0,14.380812,-0.852915,63.170517,18.358635,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
19,1,28,50.81506,0.50789124,0.13327378,0.10565837,0.01072184,1,43.17359952477773,54.802353,0.6114282,-3.026225,0.8182464,0.046255566,-1,82.61344846307722,1,58.37319,0.62297636,-2.9709153,8.959781,0.1401081,-999.0,-999.0,-999.0,-999.0,-999.0,40.005486,-0.86524594,105.68542,4.0977283,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
20,1,25,37.652958,1.3321784,1.1674544,0.10565837,0.0,-1,47.341369834986,47.455063,0.45667228,-2.2524636,0.13957,0.054264423,1,44.01568516875279,0,53.024937,0.46053642,-2.2887592,8.046638,0.159575,-999.0,-999.0,-999.0,-999.0,-999.0,29.065313,2.7622,92.0283,15.2841835,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
21,1,17,30.247017,0.19874543,-1.0544866,0.10565837,0.07013186,-1,47.84347966655388,38.989037,1.1383677,1.5941133,0.7636291,0.027992308,1,6.83242977904119,1,54.81076,1.1374923,1.5777417,7.6960144,0.13109812,-999.0,-999.0,-999.0,-999.0,-999.0,21.67011,1.3585117,74.547455,18.901966,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
22,2,25,21.457815,0.7856068,-0.27687305,0.10565837,0.10366791,-1,13.83120059689948,32.839767,-1.2806054,2.766828,0.65424514,0.13313636,1,61.02741919990429,1,39.98883,-1.309597,2.7606077,7.2912836,0.19527835,30.814016,2.2486296,1.932178,10.82105,-1.0,29.874872,-0.83018273,83.99866,11.674593,204.82426,64.920334,-3.5582266,True,1,0.47121727,GluGluToHToTauTauSkim
23,0,15,27.160973,-0.8031794,2.6860592,0.10565837,0.0,1,16.44963044429181,31.34632,-1.8327397,-0.52813697,0.81440353,0.0,-1,42.577742050247316,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.53516,1.88891,66.23526,4.6907463,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
24,1,18,49.97655,1.4026111,-1.4181244,0.10565837,0.0,1,14.440893605454654,32.671227,1.6628438,1.7188371,0.13957,0.0,-1,56.348221952858104,0,30.523212,1.6689351,1.715553,5.6993995,0.19884266,-999.0,-999.0,-999.0,-999.0,-999.0,25.31602,-1.8269538,81.50098,17.306335,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
25,1,6,22.364555,0.5153961,-0.7708777,0.10565837,0.0,1,1.3566940289348155,33.05694,-0.83255434,3.0431778,0.7679908,0.0,-1,64.32339541763167,1,32.432003,-0.8391689,3.0868464,2.5807204,0.5659797,-999.0,-999.0,-999.0,-999.0,-999.0,34.54187,-0.7220603,64.77401,20.886236,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
26,2,10,39.487053,0.32191557,0.81164396,0.10565837,0.032412004,-1,53.04311539957123,74.52636,-1.3085209,-0.39344865,1.0005683,0.0,1,85.39329521517445,1,72.527794,-1.2468783,-2.9072607,8.117707,0.026590826,57.019333,-1.3119503,-0.394002,4.334544,0.31899637,24.527315,2.8520339,116.18646,96.011215,123.0521,42.663834,0.06507206,True,1,0.47121727,GluGluToHToTauTauSkim
27,2,15,33.07476,1.0255162,-2.4333818,0.10565837,0.047380753,-1,28.891218160997948,33.579685,2.222312,0.89289546,0.7595999,0.07205947,1,19.069456083416462,1,38.985004,2.263386,0.87632984,7.319546,0.26169991,35.871044,-3.033513,-2.7336986,8.386258,-10.0,9.8625965,1.9958154,78.71194,6.1668105,531.09125,17.634834,5.296899,True,1,0.47121727,GluGluToHToTauTauSkim
28,0,10,21.081453,-0.23480707,0.121036924,0.10565837,0.0,-1,8.152157780969924,39.89145,1.0488194,-2.9456656,0.6203018,0.056994494,1,67.75110968001636,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,29.23948,0.45088044,70.33074,18.934896,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
29,1,5,18.490025,0.6781598,-2.4983764,0.10565837,0.0,1,28.908042154030298,35.77295,-1.3646812,0.3233016,0.7973491,0.0,-1,3.702012115807339,1,31.241934,-1.3591042,0.34803236,3.1974177,0.5315309,-999.0,-999.0,-999.0,-999.0,-999.0,11.351361,0.5072724,80.27313,19.126413,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
30,1,13,29.975533,1.4353304,2.5190861,0.10565837,0.046648026,-1,21.104747530760328,47.82623,1.9593927,-0.6559671,1.0984759,0.02273671,1,90.17706583141441,1,51.539104,1.9605666,-0.71987367,6.6522613,0.35286805,-999.0,-999.0,-999.0,-999.0,-999.0,45.814705,1.9415941,78.34154,17.895596,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
31,1,13,28.682346,1.4351655,2.7871003,0.10565837,0.01916461,-1,14.877471654619038,24.454891,2.224792,-0.5302031,0.13957,0.0,1,66.36205461953323,0,36.220074,0.6740007,-0.48712564,5.0867586,0.050462358,-999.0,-999.0,-999.0,-999.0,-999.0,48.9625,-3.0964313,56.962288,6.2826476,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
32,1,16,36.158558,-0.5953902,-0.6881559,0.10565837,0.09501489,-1,44.38228808211456,43.048443,0.3064431,2.2889433,0.13957,0.05789528,1,57.715690239812815,0,45.362034,0.30175132,2.2430027,5.8918195,0.15698463,-999.0,-999.0,-999.0,-999.0,-999.0,30.503069,-2.1517124,86.824196,9.460098,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
33,1,7,22.604383,0.85609245,2.5718567,0.10565837,0.038638957,1,9.204371622973092,45.02479,0.8528434,-1.0504105,1.1294718,0.0,-1,73.62642277646371,10,37.684048,0.8429781,-1.0893015,6.0114903,0.8080047,-999.0,-999.0,-999.0,-999.0,-999.0,35.580345,2.8978567,61.986565,27.080118,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
34,2,19,31.993692,-0.28896707,-2.3812945,0.10565837,0.01722792,1,6.191107121921667,66.95741,-1.3012329,1.8696399,1.0226965,0.0,-1,65.24779867035906,10,55.938824,-1.3130994,1.8651037,7.7690887,0.18508446,49.009052,-0.5237763,-0.36253196,11.772818,0.20531239,25.59176,-2.5980833,92.64173,59.993706,105.51301,46.722755,-0.7893231,True,1,0.47121727,GluGluToHToTauTauSkim
35,2,25,43.519176,-0.3621835,-1.7073933,0.10565837,0.054086503,-1,7.1684891744303645,38.79983,0.9661187,-2.5306773,1.0850545,0.061902057,1,54.06659126973053,10,134.53319,1.6638775,1.4124346,20.839874,0.07364796,34.561066,0.9873809,-2.5474732,6.535307,0.7673695,92.49875,-1.5943487,67.28512,75.466125,136.75235,113.74565,0.67649657,True,1,0.47121727,GluGluToHToTauTauSkim
36,2,9,34.811447,-1.2215343,-0.614171,0.10565837,0.06617858,-1,22.17736447539746,53.268368,-0.37627438,1.517028,0.13957,0.06436597,1,75.92344589907613,0,57.435505,-0.37328756,1.5059127,8.827372,0.4639955,37.520073,1.9108821,-2.5774822,8.780694,0.024057085,27.584858,-1.346069,84.176506,45.58598,155.77914,46.59294,-2.2841697,True,1,0.47121727,GluGluToHToTauTauSkim
37,5,16,28.806082,-0.14580888,0.78885686,0.10565837,0.0,-1,18.70888326831151,23.553988,0.069925524,-1.8475375,1.113422,0.35745242,1,88.93858941360395,1,63.114002,-2.3645928,2.6555736,12.179169,-1.0,55.94413,0.3546549,-3.0522802,7.572856,0.06541738,101.30461,0.44077137,50.78349,14.039318,220.05513,114.184006,-2.7192478,True,1,0.47121727,GluGluToHToTauTauSkim
38,1,15,24.28785,1.4604484,-1.2893497,0.10565837,0.060808122,1,26.005892873663278,40.686897,0.78657126,2.3698893,0.8586412,0.0,-1,64.50174088509134,1,41.08994,0.8159124,2.3813627,3.4359324,0.14655243,-999.0,-999.0,-999.0,-999.0,-999.0,27.497995,-0.23487185,64.50859,22.97528,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
39,0,23,18.605219,0.5095893,-0.9275171,0.10565837,0.040154632,-1,13.50812396731405,21.668583,0.021488564,1.8550993,0.13957,0.19756064,1,49.69209701061283,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.877531,-1.5188664,40.73364,7.796155,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
40,1,25,18.233727,-0.5306306,-2.576233,0.10565837,0.026320832,1,8.20027142523165,59.510708,-0.8343379,0.23542534,1.0428299,0.017113402,-1,44.585988305387616,10,50.026123,-0.8194205,0.28703505,6.3194113,0.4512072,-999.0,-999.0,-999.0,-999.0,-999.0,10.466662,-1.9735638,65.76956,42.671326,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
41,1,18,29.99671,-0.05049826,0.9886029,0.10565837,0.13302384,1,6.441893414379452,41.25751,-1.4526004,-2.3924146,0.6096917,0.06059408,-1,58.081506938914984,1,38.698906,-1.4403465,-2.3571596,3.6643734,0.4895094,-999.0,-999.0,-999.0,-999.0,-999.0,21.732405,1.2415802,87.97096,14.050312,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
42,0,14,18.575773,-1.6386114,1.6481769,0.10565837,0.031691477,1,11.958263846977419,21.637953,-1.3648117,-1.4182462,0.69679075,0.049894072,-1,29.79474371294362,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,12.532732,0.84285074,40.458103,3.412775,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
43,1,9,26.544125,1.3738898,2.3571033,0.10565837,0.0,1,3.4457090153175467,44.78294,0.36930385,-0.6204739,1.0199156,0.0,-1,17.71626777615375,10,30.861153,0.38893843,-0.5559526,5.432195,0.7237415,-999.0,-999.0,-999.0,-999.0,-999.0,1.9495753,1.8734143,77.64831,19.093472,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
44,2,24,18.367714,-0.24691612,-1.8830199,0.10565837,0.059235737,-1,1.4884005376285776,23.058628,-1.5426975,0.34897822,0.8171003,0.35388806,1,78.1927503656898,10,40.41909,-2.556864,2.221098,13.884057,-1.0,37.199604,-1.5733547,0.41639817,8.749085,0.22887978,80.63703,-1.9216976,46.739037,18.67933,76.36752,48.171852,-0.9835093,True,1,0.47121727,GluGluToHToTauTauSkim
45,2,17,18.358414,-1.6209099,-1.4072555,0.10565837,0.014007746,-1,8.562070553757687,34.999676,-1.2961605,-0.093640104,0.13957,0.0,1,63.36319917475698,0,86.99436,-0.18946537,2.422267,16.3525,0.06633453,47.236553,-2.6789148,1.2349907,12.75291,0.609073,102.330864,-1.2093915,32.041107,43.461185,219.794,113.46636,2.4894495,False,1,0.47121727,GluGluToHToTauTauSkim
46,1,10,21.75899,0.5055457,0.6691797,0.10565837,0.014437966,1,27.821393226248194,44.8426,1.6397814,-2.3167405,0.12241513,0.026344512,-1,18.17014133309631,0,51.921593,1.6537011,-2.3364167,9.0808325,0.20645577,-999.0,-999.0,-999.0,-999.0,-999.0,11.432165,-1.490971,72.63023,23.589218,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
47,1,23,31.693104,-0.647374,-0.073565826,0.10565837,0.054535884,-1,23.169406234877503,29.134928,-1.9119083,2.9323874,0.13957,0.0,1,46.13225728632638,0,38.11133,-1.9085307,2.885404,6.839556,0.23377675,-999.0,-999.0,-999.0,-999.0,-999.0,23.79713,0.79736555,73.216644,4.8483577,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
48,1,17,32.799908,1.9858924,-0.016502948,0.10565837,0.027092554,1,4.854014113881111,23.876873,1.1048477,-1.4059098,0.13957,0.21549869,-1,75.63868184021571,0,73.717926,-1.6180764,2.7140543,17.436453,0.2556714,-999.0,-999.0,-999.0,-999.0,-999.0,134.31702,0.056643635,43.95599,43.914658,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
49,3,20,41.17125,0.13347274,-2.4980285,0.10565837,0.045278974,-1,5.639522435069863,26.365135,1.5511695,-1.6667918,0.6817107,0.024376443,1,35.57149712590844,1,154.7631,-0.09210472,0.8842975,18.820227,0.07416842,39.388126,1.6120496,-1.6912436,7.3858423,0.27693433,57.699203,-2.6138003,57.280643,62.07532,213.61449,123.340904,-1.7041543,True,1,0.47121727,GluGluToHToTauTauSkim
50,1,16,19.039284,0.697179,0.56301147,0.10565837,0.0,-1,10.310438641702047,46.004536,1.7950063,-2.631276,0.54778117,0.0,1,52.14392778936023,1,52.181534,1.7909157,-2.6174474,8.415192,0.22395545,-999.0,-999.0,-999.0,-999.0,-999.0,16.422203,1.1546954,68.3198,27.010302,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
51,2,19,37.442905,1.3728529,-2.6596432,0.10565837,0.016370388,-1,74.40902756197261,29.596313,0.5487958,0.4293607,0.6606077,0.060968973,1,28.276243164280352,1,37.05587,0.5294547,0.40423536,5.4449644,0.17983902,32.036896,-3.629788,2.5168371,9.209443,-10.0,44.583076,-0.37019452,72.29916,8.039468,278.90823,34.27984,4.1592426,True,1,0.47121727,GluGluToHToTauTauSkim
52,3,27,42.302277,1.2731036,0.30006906,0.10565837,0.016399391,1,93.74957952098758,21.030338,1.1234512,3.0680113,0.13957,0.383228,-1,25.75287317186221,0,40.58496,0.70207226,-1.6836272,8.969594,0.35348982,38.09219,-0.43484312,0.8423963,8.291622,-1.0,54.177235,-2.432395,58.78604,23.98463,90.21293,23.953184,1.1369154,True,1,0.47121727,GluGluToHToTauTauSkim
53,1,17,30.521925,-0.5801807,0.12682803,0.10565837,0.039826646,-1,11.351966864862273,37.82788,0.047868945,2.9792216,0.8348079,0.027282516,1,81.61406416177817,1,39.785706,0.04149179,2.9511943,2.7265918,0.1701606,-999.0,-999.0,-999.0,-999.0,-999.0,44.026005,-0.18410102,70.67101,12.217628,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
54,2,30,48.742367,-0.98915905,3.119682,0.10565837,0.09454098,-1,21.91949750219126,57.750744,-0.6732757,0.6188139,0.13957,0.0,1,31.280290124377906,0,57.693977,-2.7890022,-0.82521135,13.917331,-1.0,52.834682,-0.6805927,0.6037592,6.2587447,0.14038847,9.696392,2.0629344,102.10932,34.608555,158.59329,83.55742,-2.1084094,True,1,0.47121727,GluGluToHToTauTauSkim
55,1,8,53.654854,0.49571842,-0.5204823,0.10565837,0.14975905,1,54.70868208063783,46.495625,0.73358965,2.4906855,1.1087509,0.028641054,-1,34.18037553325106,1,52.632725,0.7238144,2.5190897,4.830534,0.31888765,-999.0,-999.0,-999.0,-999.0,-999.0,19.088755,-2.5705736,100.40324,9.676321,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
56,2,8,79.505875,1.6284252,-0.85898983,0.10565837,0.0,1,16.933166881421727,40.262558,1.3678987,2.817739,0.6906793,0.0,-1,58.72193959925738,1,41.55973,1.3818069,2.8237529,5.1174164,0.29103655,36.266407,-0.7881072,2.6088755,6.721946,0.3827887,21.491749,-0.44642988,110.13443,49.346462,102.92983,77.37948,2.169914,True,1,0.47121727,GluGluToHToTauTauSkim
57,3,20,41.06656,-1.8683889,1.2602307,0.10565837,0.037554037,1,9.392550166656756,39.812782,-0.53563267,1.8199843,0.13957,0.070371464,-1,21.85165248696677,0,89.24883,-0.83631104,-1.911449,27.616297,0.014561439,48.327656,0.33127505,0.008986844,8.242013,0.12118735,78.29722,1.4260612,62.12389,77.733055,139.53882,85.70807,-1.1675861,True,1,0.47121727,GluGluToHToTauTauSkim
58,2,12,34.036686,0.058126282,1.6782703,0.10565837,0.0,1,62.01517995532794,54.387886,-0.061081678,-1.9757226,1.180128,0.021012794,-1,23.39300876525512,10,51.882126,-2.3822758,0.81981426,11.632602,0.29696518,51.103764,-0.06404982,-2.004138,6.7134275,0.06693867,37.439835,-2.500114,83.41385,29.82726,180.78583,16.305689,-2.318226,True,1,0.47121727,GluGluToHToTauTauSkim
59,1,26,23.54955,-1.5368953,-0.23264779,0.10565837,0.0,1,1.7289354461123476,46.974236,-0.9401228,3.0195646,1.0463325,0.011494435,-1,47.42756406390971,10,35.937992,-0.9293448,3.0546737,6.143053,0.29770434,-999.0,-999.0,-999.0,-999.0,-999.0,11.97149,-0.12963161,69.42038,23.711573,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
60,1,21,32.745678,0.86819607,-2.5150688,0.10565837,0.024430182,1,38.22735377144051,51.096245,0.72093046,0.27532548,1.2174761,0.03410971,-1,31.51806886249419,1,44.390675,0.7246206,0.29217637,5.2056847,0.13550884,-999.0,-999.0,-999.0,-999.0,-999.0,13.867385,1.5424564,80.79217,23.25944,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
61,1,18,19.556158,1.6483508,-1.71353,0.10565837,0.21662986,-1,1.1682546732486594,80.57561,1.3624755,0.95952445,0.82875586,0.03882264,1,109.54688758441671,1,86.44938,1.374688,0.95284176,10.144663,0.17009902,-999.0,-999.0,-999.0,-999.0,-999.0,38.977276,-1.7558483,78.06385,63.741764,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
62,1,17,25.063747,0.41575882,2.278527,0.10565837,0.2262549,1,7.285272148362842,41.802364,-1.3090065,-0.3592822,0.6533884,0.02967656,-1,15.701621462293673,1,36.374184,-1.3093078,-0.36088857,4.879021,0.33745348,-999.0,-999.0,-999.0,-999.0,-999.0,1.6669962,-2.8073266,88.89004,23.248972,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
63,1,8,26.591345,0.5497994,-1.2153664,0.10565837,0.0,1,4.61700801621573,30.601284,1.8142891,2.9818745,0.13957,0.049463913,-1,39.57009303140135,0,31.106552,1.7725444,3.0089693,5.860872,0.5978544,-999.0,-999.0,-999.0,-999.0,-999.0,19.569218,-1.4181103,62.556316,29.0129,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
64,0,24,59.861824,0.6789875,2.5915875,0.10565837,0.0,1,36.17718167303365,21.76475,-0.5858423,0.0041436506,0.79753417,0.062081482,-1,56.5777465392759,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,54.033348,1.9442383,84.86172,42.91086,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
65,1,16,18.309874,-0.0026802006,2.7106423,0.10565837,0.16176282,1,7.496594758525327,37.132275,-1.033919,-0.71409523,0.70365834,0.056906626,-1,48.758623373281885,1,45.127773,-1.0328653,-0.6976772,5.6649985,0.43670738,-999.0,-999.0,-999.0,-999.0,-999.0,16.105293,2.2705462,58.783672,20.209574,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
66,1,16,23.423,-0.12719817,0.6375536,0.10565837,0.06919338,-1,8.816090809159341,39.338623,-1.4594582,-2.5417848,0.7543734,0.09196307,1,67.53171617748478,1,42.451412,-1.4722316,-2.5596862,7.5268793,0.18411618,-999.0,-999.0,-999.0,-999.0,-999.0,30.007858,0.97164,74.68138,15.956807,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
